index,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream,upload_date,dias_na_plataforma,spotify_upload
4455,Luciano Pereyra,https://open.spotify.com/artist/6ZZ2DeepA3GpoGU4KwqSlU,Sin Haber Dormido,Sin Haber Dormido,single,spotify:track:3f8ohdsBs0EG9ktGccn4h0,0.567,0.699,1.0,-3.473,0.111,0.145,0.0,0.157,0.277,179.958,187594.0,665847.0,2022-12-17 00:00:09,51,2022-12-17
4460,Faith Evans,https://open.spotify.com/artist/5NDMothbpdpq2xHqSjrrWn,I Love You,Faithfully,album,spotify:track:6gsmFgUiSTuinJlScwFODv,0.489,0.757,11.0,-4.062,0.0926,0.00981,0.0,0.234,0.567,168.004,267160.0,19772020.0,2022-05-20 15:00:41,262,2001
4464,Faith Evans,https://open.spotify.com/artist/5NDMothbpdpq2xHqSjrrWn,Never Gonna Let You Go,Keep the Faith,album,spotify:track:0wqocHOZg8odmys7DOyVER,0.644,0.443,1.0,-7.308,0.0295,0.442,0.0,0.117,0.0534,109.936,267400.0,11929263.0,2022-05-06 15:00:40,276,1998
4499,Vedo,https://open.spotify.com/artist/3wVXTWabe3viT0jF7DfjOL,Do You Mind,Mood Swings,album,spotify:track:3EbfpCnc2E3I3dVYJXNKRC,0.761,0.618,1.0,-5.209,0.0719,0.11,0.0,0.0258,0.894,96.522,169665.0,4580229.0,2023-01-06 05:01:21,31,2023-01-13
4504,Vedo,https://open.spotify.com/artist/3wVXTWabe3viT0jF7DfjOL,Celebrate,Mood Swings,album,spotify:track:4QacWDLNi3C82o2e79YV9R,0.44,0.43,0.0,-10.274,0.507,0.72,1.01e-05,0.126,0.342,193.62,150988.0,455117.0,2023-01-17 01:35:35,20,2023-01-13
4505,Vedo,https://open.spotify.com/artist/3wVXTWabe3viT0jF7DfjOL,FOREVER,Mood Swings,album,spotify:track:2L85gIDzIGLTmHCRUW2pHR,0.766,0.518,8.0,-6.527,0.0835,0.744,2.23e-05,0.109,0.494,119.906,240048.0,1474203.0,2022-12-14 17:00:20,54,2023-01-13
4507,Vedo,https://open.spotify.com/artist/3wVXTWabe3viT0jF7DfjOL,4 Words,While You Wait,album,spotify:track:2acy4YbjlFPOwhqhihltPn,0.572,0.716,1.0,-5.719,0.337,0.242,0.0,0.129,0.79,94.343,174316.0,965045.0,2022-08-05 05:07:28,185,2022-08-05
4525,Redman,https://open.spotify.com/artist/7xTKLpo7UCzXSnlH7fOIoM,Pack a Lunch (with Redman),Pack a Lunch (with Redman),single,spotify:track:3YAQlz5EzZsZ6Zqy33cERI,0.668,0.784,11.0,-7.252,0.525,0.219,0.0,0.0664,0.638,109.439,258813.0,87541.0,2023-01-31 18:00:08,6,2023-01-27
4530,LX,https://open.spotify.com/artist/10XY9PZCJKzUFzZOdtlQLU,Bin in Trance,Bin in Trance,single,spotify:track:28eETlaRWNm6YulvTd6rqk,0.806,0.808,7.0,-5.856,0.109,0.0384,0.0,0.187,0.488,160.978,168354.0,1134964.0,2023-01-12 23:00:04,25,2023-01-12
4532,LX,https://open.spotify.com/artist/10XY9PZCJKzUFzZOdtlQLU,Auf Clouds,Auf Clouds,single,spotify:track:6NtYSXyyM6uhyDejlnLzeS,0.858,0.658,7.0,-7.548,0.298,0.394,0.000103,0.0914,0.573,139.031,138453.0,5176458.0,2022-10-13 23:36:32,116,2022-10-13
4534,LX,https://open.spotify.com/artist/10XY9PZCJKzUFzZOdtlQLU,So High,So High,single,spotify:track:4o0GJW0DTPBtUisifo6Thp,0.72,0.606,11.0,-8.887,0.305,0.163,0.0,0.0583,0.528,143.898,151771.0,2201903.0,2022-12-01 23:00:02,67,2022-12-01
4535,LX,https://open.spotify.com/artist/10XY9PZCJKzUFzZOdtlQLU,Wer von Euch?!,Wer von Euch?!,single,spotify:track:5T2uDaBN4yg9PNUQ88WVcp,0.852,0.545,8.0,-7.039,0.419,0.511,0.0,0.168,0.657,139.891,140696.0,3040822.0,2022-11-10 23:00:18,88,2022-11-10
4536,LX,https://open.spotify.com/artist/10XY9PZCJKzUFzZOdtlQLU,Bob Marley,Bob Marley,single,spotify:track:5CJqhXiUiK2rVowtbeLjyd,0.825,0.633,11.0,-8.692,0.232,0.68,0.000529,0.152,0.572,143.953,190843.0,13764988.0,2022-04-28 22:00:08,284,2022-04-29
4539,LX,https://open.spotify.com/artist/10XY9PZCJKzUFzZOdtlQLU,187 Gang,Hollywood,album,spotify:track:3lHuDW8SiPtnIMmaTiDFVe,0.742,0.557,1.0,-8.03,0.334,0.087,0.00358,0.124,0.372,173.957,321851.0,29837212.0,2023-01-28 17:30:07,9,2020-09-10
4553,Ebru Gündeş,https://open.spotify.com/artist/5AboYJAlMb9FGadTTDKRoN,Sonsuza Dek,Sonsuza Dek,single,spotify:track:4qaHk6ZNvVsKm6loCPYkNO,0.508,0.613,6.0,-6.779,0.0464,0.629,0.0,0.221,0.473,139.767,239143.0,8330899.0,2022-02-11 09:00:12,360,2022-02-11
4558,Vijay Yesudas,https://open.spotify.com/artist/0aUQnP4HhUQXcurZl9GJIA,Thanne Thanne,Gold (Original Motion Picture Soundtrack),compilation,spotify:track:6Zz6SX24b3DfUe9wAhHEsR,0.627,0.851,0.0,-9.867,0.0726,0.105,0.0221,0.198,0.491,165.313,236290.0,1218878.0,2022-11-30 16:47:52,68,2022-12-01
4614,BUMP OF CHICKEN,https://open.spotify.com/artist/0hSFeqPehe7FtCNWuQ6Bsy,SOUVENIR,SOUVENIR,single,spotify:track:7qOsSOpiL3R8RKyiBtIYNQ,0.622,0.94,2.0,-4.997,0.0413,0.0094,6.48e-06,0.0957,0.96,158.056,264127.0,27876546.0,2022-10-04 13:00:12,125,2022-09-29
4615,BUMP OF CHICKEN,https://open.spotify.com/artist/0hSFeqPehe7FtCNWuQ6Bsy,クロノスタシス,クロノスタシス,single,spotify:track:6Pd73yNBtoVpTRM6xLwOGp,0.699,0.738,0.0,-7.487,0.0259,0.0963,5.42e-05,0.163,0.671,120.001,339870.0,13066460.0,2022-04-17 15:00:30,295,2022-04-11
4627,Martin Solveig,https://open.spotify.com/artist/1bj5GrcLom5gZFF5t949Xl,Lonely Heart,Lonely Heart,single,spotify:track:4iGjLLvo4Pax82YX3jE3Q1,0.786,0.733,8.0,-4.283,0.0337,0.0664,0.0,0.0564,0.81,123.973,167527.0,16269486.0,2022-07-28 09:00:32,193,2022-06-03
4634,El Canto Del Loco,https://open.spotify.com/artist/5RK6c1tyaKpwcDpbgCGNgj,Zapatillas,Zapatillas,album,spotify:track:42VgiRyg0YjtRVLiPFNxPJ,0.428,0.956,8.0,-2.382,0.178,0.0281,0.0,0.58,0.686,198.076,172640.0,58066340.0,2022-03-28 17:28:12,315,2005
4641,El Canto Del Loco,https://open.spotify.com/artist/5RK6c1tyaKpwcDpbgCGNgj,Insoportable,Estados de Animo,album,spotify:track:6FstWkgRdHagqJ6qjDbiK0,0.615,0.763,9.0,-4.142,0.0294,0.0119,0.0,0.0648,0.426,131.022,248720.0,35032631.0,2022-03-28 13:19:28,315,2003
4648,Alice Cooper,https://open.spotify.com/artist/3EhbVgyfGd7HkpsagwL9GS,Under My Wheels,Killer,album,spotify:track:6TPMFSJFmyIohTM5El90Po,0.239,0.798,5.0,-13.952,0.0671,0.000485,0.376,0.141,0.292,141.228,171560.0,8601497.0,2022-09-30 06:00:29,129,1971
4700,Danny Elfman,https://open.spotify.com/artist/5qBZETtyzfYnXOobDXbmcD,Wednesday Main Titles,Wednesday (Original Series Soundtrack),album,spotify:track:3dd9uXh41vmFLO3UvqLJL6,0.493,0.432,2.0,-11.836,0.0256,0.352,0.266,0.142,0.13,97.931,69893.0,3561830.0,2022-11-22 10:07:17,76,2022-11-23
4707,Los Pericos,https://open.spotify.com/artist/7FnZWGw9lwOr7WzieTKEPR,Párate Y Mira,Pampas Reggae,album,spotify:track:0bhzdFuUaNH7QV3c2ZKGOK,0.759,0.834,10.0,-6.92,0.0476,0.155,0.0,0.124,0.714,90.26,247800.0,29369639.0,2023-01-20 23:00:18,17,1994-01-01
4754,DENNIS,https://open.spotify.com/artist/6xlRSRMLgZbsSNd0BMobwy,Eu Gosto Assim - Dennis Remix,Eu Gosto Assim (Dennis Remix),single,spotify:track:1hggkfbNuTDFMttY8DkTMa,0.652,0.852,2.0,-3.98,0.0359,0.046,0.0,0.0414,0.62,144.894,134651.0,395282.0,2023-01-13 06:13:24,24,2023-01-13
4767,Three 6 Mafia,https://open.spotify.com/artist/26s8LSolLfCIY88ysQbIuT,Half On a Sack,Most Known Unknown (Explicit),album,spotify:track:0KXO9R8yUd1BJjkEWXtor4,0.915,0.622,11.0,-5.801,0.0464,0.217,0.0,0.12,0.337,126.983,206733.0,32255139.0,2022-01-12 08:00:01,390,2005-09-27
4802,Mark Morrison,https://open.spotify.com/artist/6V3F8MZrOKdT9fU686ybE9,Cooped Up / Return Of The Mack,Cooped Up / Return Of The Mack,single,spotify:track:6Ole34qqbgkZ60IyrcVm7e,0.727,0.839,2.0,-4.781,0.184,0.01,3.63e-06,0.177,0.338,95.485,127253.0,26687627.0,2022-10-21 04:00:19,108,2022-10-21
4809,Randy Travis,https://open.spotify.com/artist/1pTuR132U5b4Rizal2Pr7m,Three Wooden Crosses,On the Other Hand - All the Number Ones,compilation,spotify:track:1S4fpfX2u0hzFD9vb6FEB6,0.523,0.501,1.0,-9.276,0.0366,0.459,0.0,0.0818,0.391,158.179,201267.0,66443019.0,2022-11-25 16:59:51,73,2015-04-21
4831,Lilly Goodman,https://open.spotify.com/artist/6vetaGijEBK3wfhtCUWRBS,Al Taller del Maestro,Al Taller del Maestro,single,spotify:track:7Eyk7Fpn04yhOYppojynnA,0.66,0.702,0.0,-5.299,0.0269,0.0129,0.0,0.1,0.426,122.03,324725.0,1236855.0,2022-09-30 12:29:52,129,2022-09-30
4841,Niro,https://open.spotify.com/artist/1wAtSe79kItIb9nf5EhI2Q,Papa fait le pitre,Papa fait le pitre,single,spotify:track:43uIiG3yATCZuUtt5Is46i,0.57,0.696,1.0,-5.423,0.209,0.471,0.0,0.297,0.403,88.457,317427.0,2340994.0,2022-12-15 17:00:08,53,2022-12-15
4849,Niro,https://open.spotify.com/artist/1wAtSe79kItIb9nf5EhI2Q,C'est pas assez,C'est pas assez,single,spotify:track:1cCMTx3pevrnOogkqDw7hN,0.758,0.583,10.0,-7.479,0.0926,0.0318,0.0126,0.0957,0.246,131.068,210760.0,217158.0,2023-01-27 15:00:28,10,2023-01-27
4864,Salim–Sulaiman,https://open.spotify.com/artist/6ohaQzKaXrobAL8paLSaxq,Ainvayi Ainvayi,Band Baaja Baaraat,album,spotify:track:74AqVxZ3oXwJ8olHssBUG3,0.689,0.742,3.0,-7.571,0.0413,0.0339,0.0046,0.0928,0.876,155.986,267624.0,12089286.0,2022-08-20 08:30:06,170,2010-03-11
4871,Salim–Sulaiman,https://open.spotify.com/artist/6ohaQzKaXrobAL8paLSaxq,Doob Ja,Bhoomi 2022,album,spotify:track:35UZbI5ffB2AItGET9VmwG,0.72,0.691,1.0,-4.48,0.0496,0.457,2.94e-05,0.0768,0.377,134.953,246845.0,1489706.0,2022-10-20 08:30:11,109,2022-12-29
4872,Harish Raghavendra,https://open.spotify.com/artist/4Kw0NhqitzjxLy1jH5FlTg,Melliname,Shajahaan,album,spotify:track:5Gd3pzjK9F7caWRS1fMD68,0.662,0.4,9.0,-11.244,0.0651,0.568,5.99e-05,0.0682,0.541,91.936,326008.0,15798091.0,2022-08-05 12:30:03,185,2001-05-09
4874,Harish Raghavendra,https://open.spotify.com/artist/4Kw0NhqitzjxLy1jH5FlTg,Yedho Ondru,Lesa Lesa (Original Motion Picture Soundtrack),single,spotify:track:1hEOJoHFX1ISo7T0aK25yh,0.715,0.537,9.0,-8.164,0.036,0.165,1.43e-06,0.101,0.734,99.958,337007.0,14210537.0,2022-07-25 13:25:58,196,2003-05-16
4876,Harish Raghavendra,https://open.spotify.com/artist/4Kw0NhqitzjxLy1jH5FlTg,Vizhigalil Vizhigalil,Thiruvilayadal Arambam (Original Motion Picture Soundtrack),single,spotify:track:0jNfdNjKTIRephxTIHizt5,0.727,0.665,11.0,-9.817,0.0888,0.128,0.0,0.0608,0.723,164.117,286253.0,5873038.0,2022-07-18 11:30:12,203,2006-12-01
4889,Sertab Erener,https://open.spotify.com/artist/4W31XN2JH8mC54NkHdh04s,Peşimde Kara Geceler - Live,Peşimde Kara Geceler (Live),single,spotify:track:1euo004E1huqEHVwofg1xL,0.682,0.494,5.0,-9.546,0.0912,0.528,0.0,0.112,0.281,141.926,198359.0,3539977.0,2022-07-17 17:30:09,204,2022-07-18
4890,Sertab Erener,https://open.spotify.com/artist/4W31XN2JH8mC54NkHdh04s,Vur Yüreğim,Vur Yüreğim,single,spotify:track:2EMQJyCwBTfa2Vrur4ZFsP,0.259,0.657,11.0,-9.325,0.0939,0.278,2.79e-05,0.152,0.325,79.177,260132.0,3388188.0,2022-06-16 17:00:12,235,2022-06-17
4932,Soft Cell,https://open.spotify.com/artist/6aq8T2RcspxVOGgMrTzjWc,Purple Zone,Happiness Not Included,album,spotify:track:3TnJMY82sxhgalvPOC7uDS,0.6,0.823,0.0,-7.722,0.0389,0.000675,0.00221,0.0915,0.455,126.977,191368.0,1383752.0,2022-03-22 08:00:13,321,2022-05-06
4942,Björk,https://open.spotify.com/artist/7w29UYBi0qsHi5RTcv3lmA,Ovule (feat. Shygirl) - Sega Bodega Remix,Ovule (feat. Shygirl) [Sega Bodega Remix],single,spotify:track:1e0lY9vlLsvpjNpj3NgFwQ,0.671,0.679,5.0,-7.262,0.106,0.437,4.75e-05,0.47,0.129,103.915,224827.0,,2023-01-20 10:34:52,17,2023-01-20
4946,Gloria Gaynor,https://open.spotify.com/artist/6V6WCgi7waF55bJmylC4H5,I Will Survive,Love Tracks,album,spotify:track:7rIovIsXE6kMn629b7kDig,0.77,0.775,9.0,-9.571,0.0495,0.0227,0.00262,0.297,0.802,116.935,296107.0,470288911.0,2022-07-22 16:00:04,199,1978-11-27
4947,Gloria Gaynor,https://open.spotify.com/artist/6V6WCgi7waF55bJmylC4H5,"I Will Survive - Original 7"" Version",I Will Survive (Phil Kelsey Remix),single,spotify:track:6fw12s3vAJQAt7lbICodwC,0.779,0.542,9.0,-15.137,0.0515,0.0358,0.000659,0.33,0.647,116.284,198373.0,328622793.0,2022-07-22 16:00:04,199,1993-01-01
4948,Gloria Gaynor,https://open.spotify.com/artist/6V6WCgi7waF55bJmylC4H5,I Will Survive - 1981 Re-recording,I Will Survive,album,spotify:track:7DD1ojeTUwnW65g5QuZw7X,0.668,0.678,9.0,-10.317,0.056,0.00293,0.0,0.265,0.657,120.029,261173.0,119771464.0,2022-07-22 16:00:04,199,1981
4951,Gloria Gaynor,https://open.spotify.com/artist/6V6WCgi7waF55bJmylC4H5,I Will Survive - Extended Version,Love Tracks (Deluxe Edition),album,spotify:track:5f22DmcDGpsaG5RbUzVRow,0.777,0.736,0.0,-10.082,0.037,0.00755,0.0136,0.302,0.835,116.375,481813.0,17077623.0,2022-07-22 16:00:04,199,1978-11-27
4952,Gloria Gaynor,https://open.spotify.com/artist/6V6WCgi7waF55bJmylC4H5,I Will Survive,Big Hits,album,spotify:track:7tV4HHWGWKsVINnW7Jm3Ge,0.645,0.797,9.0,-6.723,0.043,0.0446,0.0,0.304,0.43,119.288,196600.0,12730862.0,2022-07-22 16:00:04,199,1990-01-01
4996,Thomas Newman,https://open.spotify.com/artist/1csBgT42N4pPPs1HJhxXIK,Shawshank Prison - Stoic Theme,The Shawshank Redemption,compilation,spotify:track:5zMuzsE5kvd54FwraufeeK,0.079,0.149,7.0,-20.372,0.0486,0.102,0.915,0.111,0.111,81.277,112973.0,14707032.0,2022-09-24 07:00:09,135,2009-10-08
5023,Armand Van Helden,https://open.spotify.com/artist/3cQA9WH8liZfeja1DxcDYE,Wings (I Won't Let You Down),Wings (I Won't Let You Down),single,spotify:track:0QZyAYqpbsfnBfZ4vMRSVd,0.692,0.856,1.0,-2.963,0.0351,0.0746,1.15e-05,0.153,0.963,125.99,171905.0,2753011.0,2022-12-21 16:00:16,47,2022-12-02
5024,Armand Van Helden,https://open.spotify.com/artist/3cQA9WH8liZfeja1DxcDYE,The Music Began To Play,The Music Began To Play,single,spotify:track:5jOhS3S7vTj9yQ4UmEk8qj,0.738,0.936,4.0,-3.451,0.219,0.00151,0.707,0.617,0.27,127.022,145984.0,4175172.0,2022-08-11 23:15:04,179,2022-08-12
5035,Don Henley,https://open.spotify.com/artist/5dbuFbrHa1SJlQhQX9OUJ2,The Boys Of Summer,Building The Perfect Beast,album,spotify:track:4gvea7UlDkAvsJBPZAd4oB,0.516,0.549,6.0,-13.741,0.0373,0.501,0.00572,0.184,0.907,176.941,288733.0,418039372.0,2022-12-07 16:00:07,61,1984-11-19
5038,Don Henley,https://open.spotify.com/artist/5dbuFbrHa1SJlQhQX9OUJ2,All She Wants To Do Is Dance,Building The Perfect Beast,album,spotify:track:4yCRCEAfCMRyqCpBSd0qDp,0.702,0.558,7.0,-11.952,0.0288,0.0304,0.0,0.0528,0.903,114.932,269107.0,27809779.0,2022-12-07 16:00:17,61,1984-11-19
5039,Don Henley,https://open.spotify.com/artist/5dbuFbrHa1SJlQhQX9OUJ2,The Last Worthless Evening,The End Of The Innocence,album,spotify:track:5xFXOthzXYku3MvAlc5EKg,0.731,0.505,5.0,-11.334,0.0262,0.212,0.0,0.0409,0.396,99.99,362467.0,11141170.0,2022-12-07 16:00:30,61,1989-06-27
5042,D.O.D,https://open.spotify.com/artist/0Cs47vvRsPgEfliBU9KDiB,Like You Do,Like You Do,single,spotify:track:1ap4zdsBydWPSXJqDBqtNL,0.69,0.847,6.0,-4.565,0.0374,0.0145,0.041,0.0777,0.49,124.015,152224.0,6537341.0,2022-10-06 19:00:00,123,2022-09-30
5048,D.O.D,https://open.spotify.com/artist/0Cs47vvRsPgEfliBU9KDiB,Set Me Free,Set Me Free,single,spotify:track:5zA3gMIFlgnhNQj39GcTqE,0.683,0.977,6.0,-2.582,0.106,0.00372,0.0109,0.166,0.884,129.996,180639.0,628781.0,2023-01-11 16:00:12,26,2023-01-06
5050,D.O.D,https://open.spotify.com/artist/0Cs47vvRsPgEfliBU9KDiB,Good Luck - D.O.D Remix,Good Luck (D.O.D Remix),single,spotify:track:2iDejv4THvGsopBwdmWbXd,0.59,0.977,7.0,-3.652,0.0552,0.00766,0.863,0.187,0.518,124.036,172413.0,2963272.0,2022-05-09 15:35:19,273,2022-05-06
5077,Kalash,https://open.spotify.com/artist/3J7r4VsNmuWixU0nXvyPd8,Malpolis,Tombolo,album,spotify:track:3sgzxVe4NjuezbZ8CiPlLP,0.796,0.534,1.0,-8.074,0.073,0.26,0.00103,0.0863,0.172,130.008,200279.0,13139426.0,2022-09-27 22:00:16,132,2022-09-23
5078,Kalash,https://open.spotify.com/artist/3J7r4VsNmuWixU0nXvyPd8,Tennessee,Tombolo (Réédition),album,spotify:track:0iR0ZbEw46KtSDSGph0HHE,0.675,0.694,1.0,-5.476,0.0747,0.341,9.13e-05,0.11,0.182,160.06,235183.0,4928612.0,2022-11-27 23:00:10,71,2022-11-25
5079,Kalash,https://open.spotify.com/artist/3J7r4VsNmuWixU0nXvyPd8,Laptop,Tombolo,album,spotify:track:7e2vCAtcYXuM8JOUqIZ9GQ,0.949,0.485,0.0,-6.405,0.15,0.0863,0.038,0.122,0.353,102.48,167600.0,5636368.0,2022-07-18 14:59:56,203,2022-04-29
5081,Kalash,https://open.spotify.com/artist/3J7r4VsNmuWixU0nXvyPd8,Tombolo,Tombolo,album,spotify:track:1NOpmZAwV701iMS4Dqd9fc,0.897,0.641,8.0,-5.025,0.0685,0.27,0.0727,0.084,0.689,107.973,199467.0,8292137.0,2022-04-01 10:00:01,311,2022-04-29
5083,Kalash,https://open.spotify.com/artist/3J7r4VsNmuWixU0nXvyPd8,I Love You,Tombolo,album,spotify:track:3PyznUqNXz4O8woVOvvUh9,0.914,0.542,0.0,-5.711,0.104,0.156,0.0111,0.183,0.539,140.008,186307.0,5228895.0,2022-04-28 12:02:30,284,2022-04-29
5089,Marta Sánchez,https://open.spotify.com/artist/368rTiMKMrz3b03az6B14w,Contigo,Contigo,single,spotify:track:2tUXMyjRC7omKcolOhNjwj,0.634,0.696,7.0,-6.345,0.079,0.246,0.0,0.152,0.674,141.956,216075.0,74424.0,2023-01-15 23:00:06,22,2023-01-16
5106,Grupo 5,https://open.spotify.com/artist/0l8RtvcBMjeOqfgRSVo2d6,"Me Enamoré De Ti, Y Que",Motor Y Motivo,album,spotify:track:74YyaEKsvXvCUUoL635zlN,0.645,0.751,5.0,-5.948,0.0502,0.257,0.0,0.0408,0.908,183.879,173151.0,9548377.0,2022-03-01 14:45:04,342,2005-01-31
5113,Shenseea,https://open.spotify.com/artist/1OFOShsIbhy1l5x73yuVyB,Obsessed (with Charlie Puth & Shenseea),Funk Wav Bounces Vol. 2,album,spotify:track:0b5CzUhyShYuDdtW5J4wm2,0.733,0.74,1.0,-6.343,0.0333,0.246,3.3e-05,0.299,0.903,99.993,226497.0,26805427.0,2022-09-29 15:00:09,130,2022-08-05
5115,Shenseea,https://open.spotify.com/artist/1OFOShsIbhy1l5x73yuVyB,Diana,Playboy,album,spotify:track:6g8vNyogMW32lhHlNcDiwX,0.786,0.357,2.0,-7.735,0.0372,0.0695,8.37e-05,0.11,0.524,108.946,232156.0,7236212.0,2022-08-04 23:00:15,186,2022-08-04
5116,Shenseea,https://open.spotify.com/artist/1OFOShsIbhy1l5x73yuVyB,Can't Anymore,ALPHA,album,spotify:track:6zrZ7mVcznNd2Q6qB0iBrq,0.771,0.724,9.0,-5.372,0.0422,0.209,3.51e-06,0.281,0.77,102.991,155308.0,11406276.0,2022-03-11 05:00:23,332,2022-03-11
5118,Shenseea,https://open.spotify.com/artist/1OFOShsIbhy1l5x73yuVyB,Light My Fire (feat. Gwen Stefani & Shenseea),Scorcha,album,spotify:track:0D85y6hjCaHRjeB4VEXqPy,0.569,0.805,5.0,-4.619,0.257,0.0108,0.0,0.0953,0.75,178.079,202534.0,7249682.0,2022-07-13 16:00:09,208,2022-05-27
5122,Diomedes Diaz,https://open.spotify.com/artist/66NweiA3nU84k1S3SZdTSG,Sin Medir Distancias,Brindo Con El Alma,album,spotify:track:6OIvXRQYGEhmvLjcYNcV4n,0.607,0.414,3.0,-9.436,0.0546,0.492,0.0,0.103,0.962,157.467,300760.0,25714976.0,2022-02-14 21:18:48,357,1986
5130,Bombay Jayashri,https://open.spotify.com/artist/5OTt6O4Q22YsqZDaWV6FqC,Yaaro Manathile,Dhaam Dhoom (Original Motion Picture Soundtrack),single,spotify:track:7al8tT3OvhGVVOj2ThN1GI,0.659,0.454,9.0,-8.969,0.28,0.679,8.27e-06,0.16,0.546,166.948,303400.0,5287674.0,2022-01-04 04:53:37,398,2008-08-29
5142,Divya Kumar,https://open.spotify.com/artist/0NErdIJtuKBjtxKmlqaWdj,Thumkeshwari,Bhediya (Original Motion Picture Soundtrack),single,spotify:track:7sNBoaN8K18YJKnGmqkxiz,0.757,0.682,7.0,-5.292,0.0553,0.055,0.0,0.0815,0.562,98.977,163179.0,9414152.0,2022-10-28 07:00:03,101,0000
5149,Dino James,https://open.spotify.com/artist/45PG2L6Fh2XvYL4ONzpdoW,WOH,WOH,single,spotify:track:1QUU43rTDMnGl4xyaIfsYN,0.753,0.594,3.0,-6.948,0.307,0.536,0.00038,0.304,0.478,189.909,328421.0,13593263.0,2022-12-15 05:30:10,53,2022-11-29
5152,Dino James,https://open.spotify.com/artist/45PG2L6Fh2XvYL4ONzpdoW,Pyaar Pyaar,D,album,spotify:track:7cMJin9pGEH4MHVWcDytHg,0.862,0.615,3.0,-6.291,0.0547,0.335,6.33e-05,0.182,0.898,100.998,181188.0,5534564.0,2022-05-24 05:30:08,258,2022-05-24
5153,Dino James,https://open.spotify.com/artist/45PG2L6Fh2XvYL4ONzpdoW,Lost,D,album,spotify:track:7wSjGKRzJ1qEOd8ya3XP6G,0.608,0.578,2.0,-8.654,0.267,0.0584,3.98e-06,0.486,0.462,80.224,201000.0,6945187.0,2022-03-03 05:30:12,340,2022-05-24
5157,Dino James,https://open.spotify.com/artist/45PG2L6Fh2XvYL4ONzpdoW,Jealous,D,album,spotify:track:7sHzloYlLclhNKVIWDvv7M,0.803,0.514,0.0,-6.81,0.046,0.589,1.9e-06,0.113,0.591,131.945,182273.0,1792104.0,2022-05-27 05:30:12,255,2022-05-24
5174,Mano,https://open.spotify.com/artist/3NzhVoa20crNtp1p4zE8um,Mass Mogudu,Veera Simha Reddy (Original Motion Picture Soundtrack),single,spotify:track:5nEjsGzLxnMxMMTH6yAUXq,0.788,0.926,1.0,-6.289,0.0777,0.472,0.0585,0.188,0.859,103.022,207379.0,275453.0,2023-01-09 14:05:04,28,2023-01-09
5193,Swarnalatha,https://open.spotify.com/artist/7N0SBLJFpCyQSsv4MfRJ5d,Hai Rama,Rangeela (Original Motion Picture Soundtrack),album,spotify:track:0ZGicTeWpoIMpJax3NAuhn,0.48,0.395,6.0,-11.017,0.093,0.317,0.0,0.0943,0.464,84.692,407000.0,6964627.0,2022-06-19 02:30:01,232,1995-05-14
5196,Swarnalatha,https://open.spotify.com/artist/7N0SBLJFpCyQSsv4MfRJ5d,Poovoma Oorgolam,Chinna Thambi (Original Motion Picture Soundtrack),album,spotify:track:3PDV7A1ufKpw9mV2PxMLKB,0.678,0.368,0.0,-12.75,0.0365,0.896,0.0353,0.291,0.781,82.977,291391.0,3371093.0,2022-01-19 15:15:14,383,1991-04-21
5205,Ananya Bhat,https://open.spotify.com/artist/4JczWHls9n9VpTHnqO2IG8,Mehabooba,Kgf Chapter 2,single,spotify:track:0SeQF0O4k5Fj91qZOspKYe,0.508,0.492,6.0,-11.579,0.049,0.864,0.116,0.347,0.28,79.967,212352.0,7865411.0,2022-07-01 12:30:11,220,2022-04-14
5206,Ananya Bhat,https://open.spotify.com/artist/4JczWHls9n9VpTHnqO2IG8,Mehabooba,KGF Chapter 2 (Original Motion Picture Soundtrack),single,spotify:track:4hcIkSjuNMYd2bREG38xgH,0.367,0.513,6.0,-11.884,0.0577,0.867,0.165,0.197,0.278,159.891,213750.0,23763276.0,2022-07-01 12:30:11,220,0000
5207,Ananya Bhat,https://open.spotify.com/artist/4JczWHls9n9VpTHnqO2IG8,Singara Siriye,Kantara (Original Motion Picture Soundtrack),single,spotify:track:6J7whJ91XKvDnLWpa1Cqn2,0.619,0.658,9.0,-8.911,0.102,0.457,3.87e-06,0.108,0.522,125.927,281364.0,17640974.0,2022-08-15 07:28:03,175,2022-10-12
5209,Ananya Bhat,https://open.spotify.com/artist/4JczWHls9n9VpTHnqO2IG8,"Mehabooba (From ""Kgf Chapter 2"")",Telugu Latest Love Hits,compilation,spotify:track:4g5o1pEVeXJZi4OiWlTpGJ,0.382,0.487,6.0,-11.932,0.0565,0.891,0.535,0.324,0.304,159.784,212131.0,17024883.0,2022-05-11 05:28:09,271,2022-07-15
5213,Serdar Ortaç,https://open.spotify.com/artist/7BJjzi0JHyDHAsmVe21dGa,İlaç,İlaç,single,spotify:track:5dGc8U6expbDz9LXPFnozr,0.769,0.875,7.0,-6.123,0.0627,0.17,0.0,0.322,0.797,108.013,218615.0,7207323.0,2022-09-08 09:00:31,151,2022-09-08
