index,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream,upload_date,dias_na_plataforma,spotify_upload
7532,Hotel Ugly,https://open.spotify.com/artist/35WVTyRnKAoaGExqgktVyb,Stevie Doesn't Wonder,Stevie Doesn't Wonder,single,spotify:track:7BgyWwbbybJr2IbQoI1gzH,0.534,0.288,10.0,-13.232,0.0331,0.195,5.21e-05,0.182,0.516,139.922,164571.0,20453510.0,2022-04-05 20:15:37,307,2021-12-07
7533,Hotel Ugly,https://open.spotify.com/artist/35WVTyRnKAoaGExqgktVyb,I Think I Left the Stove On,I Think I Left the Stove On,single,spotify:track:34HgIvucTKJvDgzHVMaGLG,0.767,0.714,1.0,-6.623,0.0529,0.454,0.0102,0.137,0.799,139.999,202490.0,6768044.0,2022-08-30 13:23:57,160,2022-07-14
7534,Hotel Ugly,https://open.spotify.com/artist/35WVTyRnKAoaGExqgktVyb,Grandmother,Grandmother,single,spotify:track:6xuanMNaG2dTziSnRmZdyG,0.742,0.194,11.0,-13.175,0.0299,0.275,0.108,0.0652,0.549,125.007,153621.0,7054846.0,2022-04-05 21:44:36,307,2021-02-05
7535,Hotel Ugly,https://open.spotify.com/artist/35WVTyRnKAoaGExqgktVyb,The Mannequin Song,The Mannequin Song,single,spotify:track:0m35SoBcW7jLn9jpF1WktE,0.528,0.606,1.0,-9.024,0.105,0.409,5.98e-05,0.112,0.397,130.0,164198.0,4175358.0,2022-10-14 08:59:04,115,2022-10-14
7536,Hotel Ugly,https://open.spotify.com/artist/35WVTyRnKAoaGExqgktVyb,Piggypink,Piggypink,single,spotify:track:7oe04qLMdQxHXhcGIfShXf,0.877,0.462,0.0,-14.419,0.0542,0.21,0.000208,0.145,0.888,119.989,160000.0,9319560.0,2022-04-05 20:19:32,307,2021-03-31
7537,Hotel Ugly,https://open.spotify.com/artist/35WVTyRnKAoaGExqgktVyb,The Ballad of Eddie Jabuley,The Ballad of Eddie Jabuley,single,spotify:track:5aJOyuvqhcCRpaUCubwXk9,0.77,0.539,4.0,-7.705,0.297,0.674,1.09e-06,0.158,0.39,84.977,192000.0,6640514.0,2022-04-05 20:13:25,307,2021-06-04
7538,Hotel Ugly,https://open.spotify.com/artist/35WVTyRnKAoaGExqgktVyb,Goose Neck,Goose Neck,single,spotify:track:0vvDD9Ryb5cfKV7479TURG,0.722,0.331,10.0,-12.686,0.0545,0.369,0.633,0.107,0.471,170.079,181911.0,4041196.0,2022-04-05 21:45:09,307,2021-01-15
7539,Hotel Ugly,https://open.spotify.com/artist/35WVTyRnKAoaGExqgktVyb,Mikey and the Frogs,Mikey and the Frogs,single,spotify:track:2lnF0JlRZQ12zPjwohhhYd,0.854,0.223,0.0,-13.049,0.0688,0.211,2.9e-06,0.0513,0.636,131.005,190536.0,6737999.0,2022-04-05 20:20:20,307,2020-02-15
7540,ENHYPEN,https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9,Polaroid Love,DIMENSION : ANSWER,album,spotify:track:5elW2CKSoqjYoJ32AGDxf1,0.738,0.67,7.0,-3.766,0.0439,0.458,0.0,0.361,0.651,138.055,184602.0,165413189.0,2022-04-12 18:00:01,300,2022-01-10
7543,ENHYPEN,https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9,Future Perfect (Pass the MIC),MANIFESTO : DAY 1,single,spotify:track:6PRy17C5LiiN7VCLS6IA98,0.658,0.9,9.0,-3.479,0.264,0.0364,0.0,0.0771,0.526,156.096,180750.0,52034165.0,2022-07-04 08:55:09,217,2022-07-04
7545,ENHYPEN,https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9,ParadoXXX Invasion,MANIFESTO : DAY 1,single,spotify:track:3OC2C8IpFhbUJTeMe55QYn,0.727,0.863,1.0,-3.181,0.0879,0.0298,0.0,0.334,0.72,94.952,187490.0,24913902.0,2022-07-20 15:00:03,201,2022-07-04
7546,ENHYPEN,https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9,Blessed-Cursed,DIMENSION : ANSWER,album,spotify:track:7ecbsiAQ6PNdiAq0hplVZo,0.604,0.886,4.0,-3.523,0.061,0.0925,0.0,0.596,0.401,127.098,170805.0,62865218.0,2022-01-10 08:55:12,392,2022-01-10
7548,ENHYPEN,https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9,TFW (That Feeling When),MANIFESTO : DAY 1,single,spotify:track:3bI34Ts8OMPfIpoPqzyZgM,0.689,0.692,3.0,-4.388,0.0354,0.113,0.0,0.134,0.902,116.024,197796.0,17933117.0,2022-07-04 17:00:25,217,2022-07-04
7549,Oscar Maydon,https://open.spotify.com/artist/3l9G1G9MxH6DaRhwLklaf5,Kilos De H,Kilos De H,single,spotify:track:7s5XTKQdpxicXbPv1QAUcU,0.577,0.626,5.0,-7.907,0.0582,0.305,0.0,0.0871,0.843,135.889,204500.0,5840280.0,2022-01-21 23:00:09,381,2022-01-21
7552,DVRST,https://open.spotify.com/artist/0XFgyr4jwM0MGeZZW0VzA5,Slapper - Fast & Furious: Drift Tape/Phonk Vol 1,Slapper (Fast and Furious: Drift Tape/Phonk Vol 1),single,spotify:track:4Zf7vu8xsZeqOvel5fqyEK,0.716,0.977,11.0,-5.408,0.0442,0.00522,0.812,0.0747,0.649,90.0,67030.0,8624951.0,2023-01-12 19:30:04,25,2022-12-16
7554,DVRST,https://open.spotify.com/artist/0XFgyr4jwM0MGeZZW0VzA5,Always Want Me,Always Want Me,single,spotify:track:24HvJre1s9gcYsgm5kV3Wz,0.73,0.775,1.0,-8.159,0.213,0.082,0.0438,0.189,0.351,127.98,130333.0,4991855.0,2022-12-10 12:55:01,58,2022-12-02
7556,DVRST,https://open.spotify.com/artist/0XFgyr4jwM0MGeZZW0VzA5,REASON TO LIVE,REASON TO LIVE,single,spotify:track:4ct6fY3UwHrY4IJIasEDfl,0.637,0.718,6.0,-6.171,0.075,0.00832,0.000219,0.227,0.0801,120.029,192000.0,10622544.0,2022-02-03 21:00:20,368,2022-02-04
7557,DVRST,https://open.spotify.com/artist/0XFgyr4jwM0MGeZZW0VzA5,SHE IS HYPERACTIVE,SHE IS HYPERACTIVE,single,spotify:track:4cx8mRVCvqGM5XiktQedCJ,0.613,0.835,6.0,-4.651,0.112,0.0752,0.0237,0.164,0.426,174.022,137931.0,3710358.0,2022-11-11 15:00:35,87,2022-11-11
7559,Nicky Youre,https://open.spotify.com/artist/7qmpXeNz2ojlMl2EEfkeLs,Eyes On You,Eyes On You,single,spotify:track:6qItx3M2IZbXBKRnptbnHM,0.729,0.786,10.0,-4.357,0.0389,0.117,0.0,0.265,0.729,131.906,177372.0,,2022-11-18 17:00:08,80,2022-11-18
7560,Nicky Youre,https://open.spotify.com/artist/7qmpXeNz2ojlMl2EEfkeLs,Sunroof - Loud Luxury Remix,Sunroof (Loud Luxury Remix),single,spotify:track:1E8i4Xq9tH2LVWC0b1Sptj,0.642,0.76,10.0,-4.221,0.0976,0.0736,0.0,0.301,0.482,122.898,173659.0,,2022-08-12 04:00:12,178,2022-08-12
7561,Nicky Youre,https://open.spotify.com/artist/7qmpXeNz2ojlMl2EEfkeLs,Never Go Wrong,Never Go Wrong,single,spotify:track:7cLvLpnhpnQtea3ETMYgV5,0.585,0.835,5.0,-6.453,0.113,0.0687,0.0,0.275,0.93,164.988,155963.0,,2022-03-25 19:00:09,318,2022-03-25
7564,Nicky Youre,https://open.spotify.com/artist/7qmpXeNz2ojlMl2EEfkeLs,Sunroof (feat. Manuel Turizo),Sunroof (feat. Manuel Turizo),single,spotify:track:1Rj5fXGOrfFpynoO19Xtar,0.707,0.798,10.0,-4.513,0.0385,0.391,0.0,0.12,0.917,131.452,163026.0,,2022-08-12 04:00:11,178,2022-08-12
7566,Nicky Youre,https://open.spotify.com/artist/7qmpXeNz2ojlMl2EEfkeLs,Sunroof - Acoustic,Sunroof (Remixes),single,spotify:track:5SQumm5nD389bpF8MsYRkg,0.787,0.477,10.0,-5.404,0.0317,0.822,0.0,0.0712,0.895,130.98,135573.0,,2022-08-12 04:00:24,178,2022-08-12
7567,Tz da Coronel,https://open.spotify.com/artist/3lIU3RoZiHen1QXAQ3KQ9e,Poesia Acústica 13,Poesia Acústica 13,compilation,spotify:track:7qoIhutxU269Zqo9PG5IOj,0.572,0.579,10.0,-7.242,0.128,0.469,0.0,0.136,0.5,127.982,620696.0,71682526.0,2022-09-20 16:00:11,139,2022-09-20
7568,Tz da Coronel,https://open.spotify.com/artist/3lIU3RoZiHen1QXAQ3KQ9e,Vizão de Cria 2,Vizão de Cria 2,single,spotify:track:4eTtgdIXEy2LvLeg7NNSov,0.688,0.699,4.0,-4.88,0.103,0.179,0.0,0.0879,0.411,127.061,306142.0,26607061.0,2022-08-01 15:00:14,189,2022-08-01
7570,Tz da Coronel,https://open.spotify.com/artist/3lIU3RoZiHen1QXAQ3KQ9e,Se Você For Embora,Se Você For Embora,single,spotify:track:13SWee2K1tLqE8rzgoIAzC,0.75,0.592,0.0,-5.515,0.0438,0.63,0.0,0.112,0.674,119.978,130496.0,5282438.0,2022-12-16 21:00:07,52,2022-12-16
7571,Tz da Coronel,https://open.spotify.com/artist/3lIU3RoZiHen1QXAQ3KQ9e,Não faz isso Comigo não,É o Trem!,album,spotify:track:0zTZONeg1hFNplaZGc7siE,0.821,0.38,2.0,-10.364,0.05,0.0822,3.98e-06,0.2,0.155,120.033,120047.0,26856218.0,2022-03-11 17:00:56,332,2022-03-11
7572,Tz da Coronel,https://open.spotify.com/artist/3lIU3RoZiHen1QXAQ3KQ9e,Vitória Dobrada,Vitória Dobrada,single,spotify:track:59KoLGYeBxZ11VUln2LBAL,0.647,0.642,3.0,-5.869,0.0838,0.573,0.0,0.218,0.691,154.988,154839.0,2898854.0,2023-01-05 21:00:08,32,2023-01-05
7573,Tz da Coronel,https://open.spotify.com/artist/3lIU3RoZiHen1QXAQ3KQ9e,No Love,No Love,single,spotify:track:3HjRNbYrOfKnbAav3fU5KL,0.616,0.559,10.0,-9.086,0.132,0.142,0.00909,0.0962,0.496,95.3,180000.0,10232267.0,2022-08-30 21:00:09,160,2022-08-30
7574,Tz da Coronel,https://open.spotify.com/artist/3lIU3RoZiHen1QXAQ3KQ9e,Met Gala!,É o Trem!,album,spotify:track:09q3ImHxfH10Fs6rEJ4G1S,0.916,0.53,1.0,-8.869,0.142,0.128,9.44e-06,0.116,0.429,119.95,170000.0,16756505.0,2022-05-07 18:00:10,275,2022-03-11
7575,Tz da Coronel,https://open.spotify.com/artist/3lIU3RoZiHen1QXAQ3KQ9e,Mirante,É o Trem!,album,spotify:track:6uUI4gYEydednJAFNiQX9i,0.753,0.537,3.0,-9.492,0.15,0.494,0.0,0.211,0.558,113.042,197578.0,10871661.0,2022-03-10 14:00:13,333,2022-03-11
7576,Tz da Coronel,https://open.spotify.com/artist/3lIU3RoZiHen1QXAQ3KQ9e,Amém,Vida Cara,album,spotify:track:1SylEOuzfmCDlkAVrjwcUV,0.559,0.635,2.0,-7.373,0.0486,0.231,0.0,0.365,0.238,97.875,209388.0,1415321.0,2023-01-09 22:00:11,28,2023-01-09
7577,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,Here With Me,Here With Me,single,spotify:track:78Sw5GDo6AlGwTwanjXbGh,0.574,0.469,4.0,-8.209,0.0254,0.534,9.21e-05,0.128,0.288,132.023,242485.0,225283168.0,2022-11-23 20:00:09,75,2022-09-22
7578,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,Romantic Homicide,Romantic Homicide,single,spotify:track:1xK59OXxi2TAAAbmZK0kBL,0.571,0.544,6.0,-10.613,0.0299,0.453,0.00805,0.322,0.216,132.052,132631.0,388116844.0,2022-09-07 18:00:08,152,2022-07-20
7579,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,You and I,You and I,single,spotify:track:1MRnyqgA3P1T5Dw72lfZLm,0.474,0.919,10.0,-5.702,0.0381,0.259,0.945,0.341,0.445,90.225,151695.0,14029309.0,2022-01-09 03:25:41,393,2022-01-10
7580,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,Take Me To The Sun,Take Me To The Sun,single,spotify:track:32GHYtVVAsYNQGafHrrRxv,0.446,0.734,6.0,-9.75,0.0374,8.24e-06,0.0492,0.564,0.545,178.182,166996.0,6523152.0,2022-05-11 01:25:49,271,2022-05-09
7581,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,Dirty Secrets,Dirty Secrets,single,spotify:track:0X0V9wIUr47ZqbFqLfZqX5,0.416,0.813,11.0,-9.742,0.0351,0.00342,0.416,0.482,0.842,175.007,155317.0,6560785.0,2023-01-18 21:00:07,19,2022-04-27
7582,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,life’s a dream,life’s a dream,single,spotify:track:3HKT8s5kZ4NevGmgnm8rvt,0.423,0.167,4.0,-19.82,0.0354,0.949,0.897,0.0913,0.0421,119.807,130541.0,3659904.0,2022-02-05 02:27:46,366,2022-02-05
7583,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,Separate,Separate,single,spotify:track:4WekxJLRjVgjMo1JiZr0uR,0.648,0.515,4.0,-13.009,0.327,0.496,0.0022,0.124,0.191,140.377,109341.0,4051032.0,2022-05-19 23:49:55,263,2022-05-23
7584,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,NEVER AGAIN,NEVER AGAIN,single,spotify:track:46Rpo3Uh7wtWSiYBQTsth8,0.418,0.37,2.0,-10.701,0.0362,0.913,0.00267,0.219,0.232,132.755,101632.0,2921743.0,2022-06-04 02:12:06,247,2022-06-06
7585,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,Bleed Out,Bleed Out,single,spotify:track:5lCdD4T8cjpxVT02hhBY59,0.57,0.937,1.0,-4.485,0.0401,0.0479,0.00958,0.215,0.47,104.4,168947.0,3237224.0,2022-02-24 18:15:45,347,2022-02-22
7586,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,DTN,DTN,single,spotify:track:1p7GxV4HeuZK4zJHugQ7AW,0.709,0.625,2.0,-7.55,0.0318,0.259,0.000206,0.0977,0.204,143.584,119976.0,2136578.0,2022-07-11 04:16:54,210,2022-07-14
7587,Ana Castela,https://open.spotify.com/artist/2CKOmarVWvWqkNWUatHCex,Bombonzinho - Ao Vivo,Bombonzinho (Ao Vivo),single,spotify:track:4o6v3Oooyt7HF20idztRD4,0.651,0.947,1.0,-3.669,0.0539,0.305,0.0,0.92,0.722,158.046,154702.0,101263892.0,2022-11-04 15:00:11,94,2022-11-03
7588,Ana Castela,https://open.spotify.com/artist/2CKOmarVWvWqkNWUatHCex,Roça Em Mim,Roça Em Mim,single,spotify:track:2hkwwmmLC90T8BQ7t3xufq,0.846,0.81,9.0,-3.332,0.0867,0.222,0.0,0.139,0.762,135.074,158171.0,59858085.0,2022-11-18 15:00:10,80,2022-11-17
7589,Ana Castela,https://open.spotify.com/artist/2CKOmarVWvWqkNWUatHCex,DONA DE MIM,DONA DE MIM,single,spotify:track:7sopDXkuzXtHt8AQpdBxmT,0.68,0.793,1.0,-4.726,0.234,0.437,0.0,0.11,0.728,167.922,145092.0,20652149.0,2022-12-23 14:00:09,45,2022-12-23
7590,Ana Castela,https://open.spotify.com/artist/2CKOmarVWvWqkNWUatHCex,Pipoco,Pipoco,single,spotify:track:7AwVSKaQxpidrtYBerkHKk,0.774,0.742,8.0,-4.178,0.0766,0.473,0.000472,0.342,0.736,134.991,194023.0,145619268.0,2022-05-20 14:00:14,262,2022-06-01
7591,Ana Castela,https://open.spotify.com/artist/2CKOmarVWvWqkNWUatHCex,Palhaça - Ao Vivo,Palhaça (Ao Vivo),single,spotify:track:0KXdSF0Poa57KOepZ3hKrh,0.893,0.829,0.0,-5.098,0.151,0.518,8.69e-06,0.0979,0.498,146.062,159530.0,7871817.0,2023-01-13 13:00:05,24,2023-01-12
7592,Ana Castela,https://open.spotify.com/artist/2CKOmarVWvWqkNWUatHCex,Ô Lá na Roça - Ao Vivo,Ô Lá na Roça (Ao Vivo),single,spotify:track:71VNsncPcTfQiklVO9uXfB,0.643,0.869,9.0,-3.585,0.0484,0.317,2.23e-05,0.694,0.642,164.933,160000.0,27677492.0,2022-06-24 14:00:17,227,2022-06-24
7593,Ana Castela,https://open.spotify.com/artist/2CKOmarVWvWqkNWUatHCex,Eu Sem Você Não Dá,Eu Sem Você Não Dá,single,spotify:track:3i9lb6mvUzFcdrTA1oB103,0.671,0.669,5.0,-4.544,0.0281,0.625,0.0,0.152,0.667,106.134,162828.0,5969811.0,2022-12-16 14:00:05,52,2022-12-16
7594,Ana Castela,https://open.spotify.com/artist/2CKOmarVWvWqkNWUatHCex,Juliet E Chapelão (Ao Vivo),Juliet E Chapelão (Ao Vivo),single,spotify:track:46oPxSyS5ZZLg0EbqsKW4x,0.69,0.922,7.0,-3.243,0.0699,0.292,3.74e-05,0.659,0.704,80.973,144139.0,37048885.0,2022-02-25 14:00:22,346,2022-02-25
7596,Kordhell,https://open.spotify.com/artist/2W6WP4pHQTFlbr2z9S4n54,Murder In My Mind,Murder In My Mind,single,spotify:track:6qyS9qBy0mEk3qYaH8mPss,0.712,0.972,10.0,-0.514,0.112,0.00547,7.06e-05,0.128,0.568,119.966,145000.0,262426709.0,2022-05-02 19:06:42,280,2022-01-21
7597,Kordhell,https://open.spotify.com/artist/2W6WP4pHQTFlbr2z9S4n54,Scopin,Scopin,single,spotify:track:7KmbiagSkUbepU88x7NWjb,0.809,0.972,8.0,-1.653,0.0616,0.065,0.12,0.0311,0.641,98.013,101633.0,29919743.0,2022-04-08 02:11:33,304,2022-04-08
7598,Kordhell,https://open.spotify.com/artist/2W6WP4pHQTFlbr2z9S4n54,MURDER PLOT,MURDER PLOT,single,spotify:track:62ZAFyVwbc9f2M8qCW1qJr,0.615,0.965,11.0,-2.288,0.0903,0.000244,0.000945,0.11,0.721,140.106,126857.0,8718224.0,2022-12-15 01:12:19,53,2022-12-15
7599,Kordhell,https://open.spotify.com/artist/2W6WP4pHQTFlbr2z9S4n54,LAND OF FIRE,LAND OF FIRE,single,spotify:track:4aYamw19Hloc6hQlJwWM1y,0.686,0.952,4.0,-2.524,0.0529,0.00545,0.00713,0.111,0.269,149.968,153600.0,27926832.0,2022-08-04 23:01:45,186,2022-08-05
7600,Kordhell,https://open.spotify.com/artist/2W6WP4pHQTFlbr2z9S4n54,MISA MISA!,MISA MISA!,single,spotify:track:2biZJ6YK8Pz1bUby8VDV3Q,0.672,0.981,1.0,-1.252,0.181,0.0302,2.36e-05,0.648,0.694,95.014,85895.0,42367974.0,2022-08-26 14:17:35,164,2022-08-26
7601,Kordhell,https://open.spotify.com/artist/2W6WP4pHQTFlbr2z9S4n54,FATALITY,FATALITY,single,spotify:track:3DYy54rMUW2scr2IK8rckj,0.703,0.954,2.0,-2.32,0.0705,0.0017,2.7e-05,0.164,0.13,121.888,129836.0,12546039.0,2022-06-11 09:21:49,240,2022-06-10
7602,Kordhell,https://open.spotify.com/artist/2W6WP4pHQTFlbr2z9S4n54,Murder In My Mind - Slowed + Reverb,Murder In My Mind,single,spotify:track:0HIeI7doCC3xlhlfFxXWMc,0.571,0.946,1.0,-1.797,0.284,0.00821,0.00717,0.0977,0.436,193.595,178000.0,16657662.0,2022-03-01 00:06:25,342,2022-01-21
7603,Mari Fernandez,https://open.spotify.com/artist/0BHm7qbh3ENxvXzkQAG7MP,Eu Gosto Assim - Ao Vivo,Eu Gosto Assim (Ao Vivo),single,spotify:track:4ASA1PZyWGbuc4d9N8OAcF,0.636,0.909,0.0,-3.685,0.0439,0.149,0.0,0.719,0.61,154.189,148800.0,137167713.0,2022-09-19 23:00:11,140,2022-09-16
7604,Mari Fernandez,https://open.spotify.com/artist/0BHm7qbh3ENxvXzkQAG7MP,Comunicação Falhou - Ao Vivo,Ao Vivo em Fortaleza,album,spotify:track:7bhvRvE56NHBvedx0EeALS,0.612,0.882,5.0,-2.66,0.0501,0.416,0.0,0.676,0.793,145.974,180411.0,124536923.0,2022-04-22 14:00:19,290,2022-04-20
7605,Mari Fernandez,https://open.spotify.com/artist/0BHm7qbh3ENxvXzkQAG7MP,Respeita Seu Ex,Quando Tem Sentimento,album,spotify:track:2ryeIBjDGoVmvK45BmFXpM,0.456,0.904,9.0,-1.224,0.042,0.629,9.93e-06,0.122,0.755,143.884,199210.0,10739685.0,2022-12-16 14:00:58,52,2022-12-15
7607,Mari Fernandez,https://open.spotify.com/artist/0BHm7qbh3ENxvXzkQAG7MP,Pessoa Errada - Ao Vivo,Pessoa Errada (Ao Vivo),single,spotify:track:5SNmydYI1NjmtuYLoKjls8,0.666,0.853,5.0,-4.062,0.141,0.27,0.0,0.0972,0.776,146.115,153646.0,3578574.0,2023-01-13 14:59:21,24,2023-01-12
7608,Mari Fernandez,https://open.spotify.com/artist/0BHm7qbh3ENxvXzkQAG7MP,Áudio Que Te Entrega - Faixa Bônus,GG Astral (Ao Vivo),album,spotify:track:7HdWqZjUmIHK5B8zwPCRds,0.79,0.871,7.0,-2.29,0.0441,0.221,0.0,0.0981,0.952,145.972,171409.0,79593994.0,2022-04-08 14:00:23,304,2022-07-14
7609,Mari Fernandez,https://open.spotify.com/artist/0BHm7qbh3ENxvXzkQAG7MP,Quando Tem Sentimento,Quando Tem Sentimento,album,spotify:track:1ZJZQlHYELgPeGe0EQPYWZ,0.449,0.833,0.0,-4.142,0.0374,0.446,0.0,0.0922,0.702,149.009,188558.0,6035000.0,2022-12-15 14:00:27,53,2022-12-15
7610,Mari Fernandez,https://open.spotify.com/artist/0BHm7qbh3ENxvXzkQAG7MP,Só de Imaginar - Ao Vivo,Ao Vivo em Fortaleza,album,spotify:track:40fRA3sONEHzt20oKvyhRA,0.469,0.912,8.0,-2.256,0.0491,0.357,0.0,0.486,0.579,75.984,202244.0,31700063.0,2022-04-29 14:00:09,283,2022-04-20
7611,Mari Fernandez,https://open.spotify.com/artist/0BHm7qbh3ENxvXzkQAG7MP,Conduta - Ao Vivo,O Fantástico Mundo De Nattan (Ao Vivo),album,spotify:track:57AFq4IQx7NRSsxmhb8YZz,0.733,0.769,10.0,-4.294,0.0293,0.572,0.0,0.132,0.754,111.995,164676.0,7619551.0,2022-12-09 13:58:35,59,2022-12-08
7612,Mari Fernandez,https://open.spotify.com/artist/0BHm7qbh3ENxvXzkQAG7MP,Pode Apostar - Ao Vivo,Ao Vivo em Fortaleza,album,spotify:track:7G2LNG0EDgU5IyeeP6pevW,0.588,0.969,5.0,-1.784,0.0641,0.287,0.0,0.349,0.674,165.947,193835.0,30810197.0,2022-05-13 14:00:04,269,2022-04-20
7613,Rosa Linn,https://open.spotify.com/artist/46xBNx0j6cwY6sD9LgMTm1,SNAP,SNAP,single,spotify:track:76OGwb5RA9h4FxQPT33ekc,0.565,0.636,0.0,-8.198,0.0638,0.107,9.9e-06,0.447,0.525,170.01,179551.0,476702323.0,2022-10-07 16:00:10,122,2022-03-19
7614,Rosa Linn,https://open.spotify.com/artist/46xBNx0j6cwY6sD9LgMTm1,SNAP - High and Fast,SNAP PACK,single,spotify:track:46cdw28EXOhDPnD1emDC6T,0.715,0.682,4.0,-7.556,0.0448,0.105,0.00955,0.34,0.867,112.248,135903.0,72852362.0,2022-10-07 16:00:10,122,2022-09-30
7615,Rosa Linn,https://open.spotify.com/artist/46xBNx0j6cwY6sD9LgMTm1,SNAP - Fargo Remix,SNAP PACK,single,spotify:track:52LrFr2jr8TVw5HSTqwkyW,0.723,0.807,11.0,-6.343,0.205,0.203,0.00138,0.352,0.275,100.935,145080.0,14027673.0,2022-06-22 16:44:39,229,2022-09-30
7616,Rosa Linn,https://open.spotify.com/artist/46xBNx0j6cwY6sD9LgMTm1,SNAP - Italian,SNAP PACK,single,spotify:track:2jLW0YomEl9zIal6P7QPpc,0.562,0.746,0.0,-5.451,0.154,0.114,0.0,0.231,0.475,170.045,180642.0,9396531.0,2022-11-04 13:00:11,94,2022-09-30
7617,Rosa Linn,https://open.spotify.com/artist/46xBNx0j6cwY6sD9LgMTm1,SNAP - Low and Slow,SNAP PACK,single,spotify:track:7laCR0yqvvRllmY0rAn2qb,0.623,0.547,9.0,-9.345,0.0499,0.241,3.19e-05,0.15,0.514,149.973,203492.0,6854805.0,2022-10-07 16:00:10,122,2022-09-30
7618,Rosa Linn,https://open.spotify.com/artist/46xBNx0j6cwY6sD9LgMTm1,WDIA (Would Do It Again),WDIA (Would Do It Again),single,spotify:track:2CORoIId0A9UrEIft3nExk,0.593,0.664,8.0,-4.32,0.0517,0.373,0.0,0.118,0.303,124.889,191040.0,5718999.0,2022-10-21 04:00:02,108,2022-10-21
7619,Rosa Linn,https://open.spotify.com/artist/46xBNx0j6cwY6sD9LgMTm1,SNAP - Acoustic,SNAP PACK,single,spotify:track:6OQ84LoCVGxLkH95LOjIC1,0.49,0.378,0.0,-4.644,0.0379,0.55,0.0,0.101,0.114,74.21,208066.0,2475726.0,2022-07-28 07:00:11,193,2022-09-30
7621,Rosa Linn,https://open.spotify.com/artist/46xBNx0j6cwY6sD9LgMTm1,Snap - Eurovision 2022 - Armenia / Karaoke Version,Eurovision Song Contest Turin 2022 (Karaoke Version),compilation,spotify:track:2hWECvjxbBipWZxSfPoLmT,0.613,0.737,0.0,-10.208,0.0388,0.0223,0.191,0.205,0.331,84.995,178944.0,590511.0,2022-04-07 10:09:02,305,2022-04-08
7622,PinkPantheress,https://open.spotify.com/artist/78rUTD7y6Cy67W1RVzYs7t,Boy's a liar,Boy's a liar,single,spotify:track:3NanY0K4okhIQzL33U5Ad8,0.656,0.838,5.0,-8.407,0.041,0.25,0.00281,0.207,0.74,132.981,131253.0,62129501.0,2022-12-06 18:00:31,62,2022-11-30
7624,PinkPantheress,https://open.spotify.com/artist/78rUTD7y6Cy67W1RVzYs7t,Way Back,Way Back,single,spotify:track:2mobDDzkskezluhIzhM7Sg,0.657,0.713,7.0,-4.787,0.0406,0.0791,0.394,0.221,0.544,175.096,119314.0,6934008.0,2023-01-06 05:01:15,31,2023-01-05
7627,PinkPantheress,https://open.spotify.com/artist/78rUTD7y6Cy67W1RVzYs7t,Take me home,Take me home,single,spotify:track:26AmP3ukYC4Zs9lSGlh55I,0.573,0.66,11.0,-8.304,0.0609,0.173,0.149,0.111,0.461,172.072,200653.0,5331313.0,2022-12-16 00:00:22,52,2022-12-16
7628,PinkPantheress,https://open.spotify.com/artist/78rUTD7y6Cy67W1RVzYs7t,Do you miss me?,Do you miss me?,single,spotify:track:67r7ZHxVxONN9ZQk05AQVL,0.647,0.871,11.0,-7.144,0.0936,0.0976,0.000534,0.173,0.643,129.928,128853.0,10154176.0,2022-11-15 18:00:09,83,2022-11-15
7630,PinkPantheress,https://open.spotify.com/artist/78rUTD7y6Cy67W1RVzYs7t,Picture in my mind,Picture in my mind,single,spotify:track:0z3YYobsavHguLTgqg5GC1,0.73,0.645,2.0,-6.506,0.348,0.587,0.0,0.0937,0.772,128.519,176931.0,14582953.0,2022-08-11 17:01:00,179,2022-08-10
7631,BoyWithUke,https://open.spotify.com/artist/1Cd373x8qzC7SNUg5IToqp,Sick of U (with Oliver Tree),Sick of U,single,spotify:track:5IXdkgrT4lb9sKIb8tbOQ3,0.676,0.814,0.0,-3.213,0.0585,0.277,0.0,0.0953,0.601,92.554,168676.0,44129835.0,2022-10-06 16:00:11,123,2022-09-30
